verification_id,session_id,ai_id,self_assessed_vectors,grounded_vectors,calibration_gaps,grounded_coverage,overall_calibration_score,evidence_count,sources_available,sources_failed,domain,goal_id,created_at
85691193-f5c3-4e39-bbb5-f099023c17e3,ebe94c85-f139-4bcd-a231-07e75382ed4e,claude-code,"{""know"": 0.8, ""uncertainty"": 0.2, ""context"": 0.75, ""clarity"": 0.85, ""do"": 0.85, ""completion"": 0.8, ""engagement"": 0.8, ""coherence"": 0.8, ""signal"": 0.75, ""density"": 0.7, ""state"": 0.8, ""change"": 0.7, ""impact"": 0.6}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""do"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}, ""change"": {""value"": 0.8, ""confidence"": 1.0, ""evidence_count"": 2, ""source"": ""git""}, ""state"": {""value"": 0.6, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}}","{""signal"": -0.25, ""know"": -0.2, ""uncertainty"": 0.2, ""do"": -0.15, ""change"": -0.1, ""state"": 0.2}",0.46153846153846156,0.1833,5,"[""artifacts"", ""git""]",[],,,1771783080.0
1845833e-fd21-4f1a-a3a6-eff6e705829b,ebe94c85-f139-4bcd-a231-07e75382ed4e,claude-code,"{""know"": 0.8, ""uncertainty"": 0.15, ""completion"": 0.05, ""context"": 0.8, ""do"": 0.85, ""signal"": 0.75, ""coherence"": 0.8, ""engagement"": 0.8}","{""know"": {""value"": 0.8333333333333335, ""confidence"": 0.6999999999999998, ""evidence_count"": 3, ""source"": ""noetic""}, ""signal"": {""value"": 1.0, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": -0.0333, ""signal"": -0.25, ""context"": 0.05, ""uncertainty"": 0.15}",0.3076923076923077,0.1208,7,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771789363.0
351221ec-d9a7-4055-86b3-5f458ceb1904,ebe94c85-f139-4bcd-a231-07e75382ed4e,claude-code,"{""know"": 0.85, ""uncertainty"": 0.15, ""context"": 0.8, ""clarity"": 0.9, ""do"": 0.9, ""completion"": 0.9, ""engagement"": 0.8, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.75, ""state"": 0.85, ""change"": 0.75, ""impact"": 0.55}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""do"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}, ""change"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 2, ""source"": ""git""}, ""state"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}}","{""signal"": -0.2, ""know"": -0.15, ""uncertainty"": 0.15, ""do"": -0.1, ""change"": -0.25, ""state"": -0.15}",0.46153846153846156,0.1667,5,"[""artifacts"", ""git""]",[],,,1771789363.0
714560ac-8397-426a-865d-de09af17cbb8,ebe94c85-f139-4bcd-a231-07e75382ed4e,claude-code,"{""know"": 0.8, ""uncertainty"": 0.15, ""completion"": 0.05, ""context"": 0.8, ""do"": 0.85, ""signal"": 0.75, ""coherence"": 0.8, ""engagement"": 0.8}","{""know"": {""value"": 0.8333333333333335, ""confidence"": 0.6999999999999998, ""evidence_count"": 3, ""source"": ""noetic""}, ""signal"": {""value"": 1.0, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": -0.0333, ""signal"": -0.25, ""context"": 0.05, ""uncertainty"": 0.15}",0.3076923076923077,0.1208,7,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771794029.0
e3ecef24-8380-4ebf-8dbf-bbd9117ffdb9,ebe94c85-f139-4bcd-a231-07e75382ed4e,claude-code,"{""know"": 0.9, ""uncertainty"": 0.1, ""context"": 0.85, ""clarity"": 0.9, ""do"": 0.9, ""completion"": 1.0, ""impact"": 0.6, ""engagement"": 0.85, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.75, ""state"": 0.9, ""change"": 0.7}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""do"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}, ""change"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 2, ""source"": ""git""}, ""state"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}}","{""signal"": -0.2, ""know"": -0.1, ""uncertainty"": 0.1, ""do"": -0.1, ""change"": -0.3, ""state"": -0.1}",0.46153846153846156,0.15,5,"[""artifacts"", ""git""]",[],,,1771794029.0
4300eaa4-eb3f-4561-b708-c0e68811e55b,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.8, ""uncertainty"": 0.2, ""completion"": 0.3, ""context"": 0.85, ""do"": 0.9, ""signal"": 0.5, ""coherence"": 0.5, ""engagement"": 0.5}","{""uncertainty"": {""value"": 0.3444444444444445, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""know"": {""value"": 0.7266666666666666, ""confidence"": 0.7, ""evidence_count"": 5, ""source"": ""noetic""}, ""signal"": {""value"": 0.9883040935672516, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""uncertainty"": -0.1444, ""know"": 0.0733, ""signal"": -0.4883, ""context"": 0.1}",0.3076923076923077,0.2015,9,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1771798874.0
2dbffa1d-0a1c-48e9-9127-f1717aa4d7df,51f77111-62b5-46db-896a-e17666a17cd0,claude-code,"{""know"": 0.8, ""uncertainty"": 0.15, ""context"": 0.85, ""do"": 0.9, ""completion"": 1.0, ""clarity"": 0.9, ""impact"": 0.7}","{""completion"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""do"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""goals""}, ""know"": {""value"": 0.7666666666666666, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""artifacts""}, ""signal"": {""value"": 0.9808612440191387, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""completion"": 0.0, ""do"": -0.1, ""know"": 0.0333, ""signal"": -0.4809, ""uncertainty"": 0.15}",0.38461538461538464,0.1528,5,"[""goals"", ""artifacts""]",[],,,1771798874.0
3e27d341-bfb9-4baf-a8d5-91349efc852b,efc8a113-55ab-4bd9-b169-2ad256ed05bd,claude-code,"{""know"": 0.8, ""uncertainty"": 0.2, ""context"": 0.8, ""clarity"": 0.9, ""do"": 0.7, ""completion"": 0.9, ""engagement"": 0.8, ""coherence"": 0.8, ""signal"": 0.8, ""density"": 0.6, ""state"": 0.7, ""change"": 0.6, ""impact"": 0.8}","{""signal"": {""value"": 0.9272727272727272, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""state"": {""value"": 0.5, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}, ""change"": {""value"": 0.5, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}}","{""signal"": -0.1273, ""know"": -0.2, ""uncertainty"": 0.2, ""state"": 0.2, ""change"": 0.1}",0.38461538461538464,0.1655,4,"[""artifacts"", ""git""]",[],,,1771929721.0
141a3684-0add-4d32-a1ea-1f367e391acc,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,"{""know"": 0.8, ""uncertainty"": 0.2, ""completion"": 0.15, ""context"": 0.85, ""do"": 0.0, ""signal"": 0.85, ""coherence"": 0.85, ""engagement"": 0.95}","{""know"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""know"": 0.05, ""context"": 0.1, ""signal"": -0.15, ""uncertainty"": 0.2}",0.3076923076923077,0.125,5,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1772017818.0
780b3d97-31f2-4f6e-af36-662532145030,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,"{""engagement"": 0.95, ""know"": 0.8, ""do"": 0.0, ""context"": 0.85, ""clarity"": 0.8, ""coherence"": 0.85, ""signal"": 0.85, ""density"": 0.7, ""state"": 0.8, ""change"": 0.0, ""completion"": 0.7, ""impact"": 0.8, ""uncertainty"": 0.2}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.15, ""know"": -0.2, ""uncertainty"": 0.2}",0.23076923076923078,0.1833,3,"[""artifacts""]",[],,,1772017818.0
36aaba48-85ba-4234-9c97-aa2999856835,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,"{""know"": 0.8, ""uncertainty"": 0.2, ""completion"": 0.15, ""context"": 0.85, ""do"": 0.0, ""signal"": 0.85, ""coherence"": 0.85, ""engagement"": 0.95}","{""know"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""know"": 0.05, ""context"": 0.1, ""signal"": -0.15, ""uncertainty"": 0.2}",0.3076923076923077,0.125,5,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1772096288.0
3eda8af6-781a-4534-a0e9-0afd4d446372,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,"{""know"": 0.85, ""do"": 0.9, ""context"": 0.85, ""clarity"": 0.85, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.7, ""state"": 0.85, ""change"": 0.8, ""completion"": 0.9, ""impact"": 0.7, ""engagement"": 0.9, ""uncertainty"": 0.15}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.2, ""know"": -0.15, ""uncertainty"": 0.15}",0.23076923076923078,0.1667,3,"[""artifacts""]",[],,,1772096288.0
1b73011b-b6c6-4feb-b249-fa5298815bbd,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,"{""know"": 0.75, ""uncertainty"": 0.25, ""completion"": 0.3, ""context"": 0.8, ""do"": 0.6, ""signal"": 0.7, ""coherence"": 0.7, ""engagement"": 0.8}","{""know"": {""value"": 0.7000000000000001, ""confidence"": 0.6999999999999998, ""evidence_count"": 3, ""source"": ""noetic""}, ""signal"": {""value"": 0.788888888888889, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""uncertainty"": {""value"": 0.27272727272727276, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": 0.05, ""signal"": -0.0889, ""context"": 0.05, ""uncertainty"": -0.0227}",0.3076923076923077,0.0529,7,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1772228863.0
eb2dde89-7d1e-4b4b-91fc-2c2ed63e3b59,f5239bec-3b38-4303-a1c1-4ddef278ffc2,claude-code,"{""know"": 0.85, ""uncertainty"": 0.12, ""context"": 0.8, ""clarity"": 0.88, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.7, ""state"": 0.9, ""change"": 0.75, ""completion"": 1.0, ""impact"": 0.7, ""do"": 0.9, ""engagement"": 0.8}","{""signal"": {""value"": 0.9090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}}","{""signal"": -0.1091, ""know"": -0.15, ""uncertainty"": 0.12}",0.23076923076923078,0.1264,3,"[""artifacts""]",[],,,1772228863.0
aea30b51-649a-48b5-b06a-4ef77c816d1b,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,"{""know"": 0.8, ""uncertainty"": 0.15, ""completion"": 0.0, ""context"": 0.85, ""do"": 0.8, ""signal"": 0.75, ""coherence"": 0.75, ""engagement"": 0.9}","{""know"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.27272727272727276, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": 0.05, ""context"": 0.1, ""signal"": -0.25, ""uncertainty"": -0.1227}",0.3076923076923077,0.1307,6,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1772303662.0
961ee756-4755-4a09-acd0-7012d0e76a1b,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,"{""know"": 0.9, ""uncertainty"": 0.08, ""context"": 0.9, ""clarity"": 0.95, ""coherence"": 0.85, ""signal"": 0.8, ""density"": 0.7, ""state"": 0.8, ""change"": 0.7, ""completion"": 1.0, ""impact"": 0.7, ""do"": 0.9, ""engagement"": 0.9}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""state"": {""value"": 0.1, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}, ""change"": {""value"": 0.1, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}}","{""signal"": -0.2, ""know"": -0.1, ""uncertainty"": 0.08, ""state"": 0.7, ""change"": 0.6}",0.38461538461538464,0.336,4,"[""artifacts"", ""git""]",[],,,1772303662.0
9ad9952e-9083-4179-a152-9df7bcc9be57,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,"{""know"": 0.85, ""uncertainty"": 0.15, ""completion"": 0.0, ""context"": 0.85, ""do"": 0.8, ""signal"": 0.75, ""coherence"": 0.75, ""engagement"": 0.9}","{""know"": {""value"": 0.7000000000000001, ""confidence"": 0.6999999999999998, ""evidence_count"": 3, ""source"": ""noetic""}, ""signal"": {""value"": 0.8444444444444446, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""uncertainty"": {""value"": 0.18181818181818182, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": 0.15, ""signal"": -0.0944, ""context"": 0.1, ""uncertainty"": -0.0318}",0.3076923076923077,0.094,7,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1772304865.0
c7e1bdc2-3c14-4ae9-81f8-ea3c8b3bdcef,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,"{""know"": 0.7, ""uncertainty"": 0.2, ""context"": 0.7, ""completion"": 1.0, ""do"": 0.8, ""change"": 0.7, ""state"": 0.7, ""impact"": 0.6, ""engagement"": 0.8, ""clarity"": 0.7, ""coherence"": 0.7, ""signal"": 0.6, ""density"": 0.5}","{""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""state"": {""value"": 0.1, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}, ""change"": {""value"": 0.1, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}}","{""signal"": -0.4, ""know"": -0.3, ""uncertainty"": 0.2, ""state"": 0.6, ""change"": 0.6}",0.38461538461538464,0.42,4,"[""artifacts"", ""git""]",[],,,1772304865.0
4c61664c-4e01-44bf-91c7-613fe2e8af41,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,"{""know"": 0.85, ""uncertainty"": 0.15, ""completion"": 0.0, ""context"": 0.85, ""do"": 0.8, ""signal"": 0.75, ""coherence"": 0.75, ""engagement"": 0.9}","{""know"": {""value"": 0.7000000000000001, ""confidence"": 0.6999999999999998, ""evidence_count"": 3, ""source"": ""noetic""}, ""signal"": {""value"": 0.788888888888889, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.7499999999999999, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""uncertainty"": {""value"": 0.18181818181818182, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": 0.15, ""signal"": -0.0389, ""context"": 0.1, ""uncertainty"": -0.0318}",0.3076923076923077,0.0802,7,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1772311841.0
dd6fc13f-084d-4af7-9832-205f35aaa3ef,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,"{""know"": 0.9, ""uncertainty"": 0.1, ""context"": 0.8, ""completion"": 1.0, ""do"": 0.9, ""change"": 0.2, ""state"": 0.8, ""impact"": 0.7, ""engagement"": 0.8, ""clarity"": 0.9, ""coherence"": 0.8, ""signal"": 0.8, ""density"": 0.3}","{""signal"": {""value"": 0.9090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""state"": {""value"": 0.1, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}, ""change"": {""value"": 0.1, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}}","{""signal"": -0.1091, ""know"": -0.1, ""uncertainty"": 0.1, ""state"": 0.7, ""change"": 0.1}",0.38461538461538464,0.2218,4,"[""artifacts"", ""git""]",[],,,1772311841.0
c49f4372-1af1-4f09-9580-041059007158,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,"{""know"": 0.85, ""uncertainty"": 0.15, ""completion"": 0.0, ""context"": 0.85, ""do"": 0.8, ""signal"": 0.75, ""coherence"": 0.75, ""engagement"": 0.9}","{""know"": {""value"": 0.8000000000000002, ""confidence"": 0.6999999999999998, ""evidence_count"": 3, ""source"": ""noetic""}, ""signal"": {""value"": 0.788888888888889, ""confidence"": 0.6, ""evidence_count"": 3, ""source"": ""noetic""}, ""context"": {""value"": 0.775, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""uncertainty"": {""value"": 0.09090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": 0.05, ""signal"": -0.0389, ""context"": 0.075, ""uncertainty"": 0.0591}",0.3076923076923077,0.0558,7,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1772312541.0
c13f2f23-6e11-43a1-bd28-ceb0a73bc989,4978fd3b-7179-4caa-bfa4-4be4b61ae30a,claude-code,"{""know"": 0.75, ""uncertainty"": 0.2, ""context"": 0.8, ""completion"": 1.0, ""do"": 0.9, ""change"": 0.8, ""impact"": 0.7, ""engagement"": 0.8, ""clarity"": 0.8, ""coherence"": 0.7, ""signal"": 0.7, ""density"": 0.6, ""state"": 0.8}","{""signal"": {""value"": 0.9090909090909091, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""know"": {""value"": 1.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""artifacts""}, ""do"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}, ""change"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 2, ""source"": ""git""}, ""state"": {""value"": 1.0, ""confidence"": 1.0, ""evidence_count"": 1, ""source"": ""git""}}","{""signal"": -0.2091, ""know"": -0.25, ""uncertainty"": 0.2, ""do"": -0.1, ""change"": -0.2, ""state"": -0.2}",0.46153846153846156,0.1932,5,"[""artifacts"", ""git""]",[],,,1772312541.0
ab7013c9-9526-477d-aa04-85129f71a6f3,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,"{""know"": 0.5, ""uncertainty"": 0.5, ""completion"": 0.1, ""context"": 0.7, ""do"": 0.0, ""signal"": 0.5, ""coherence"": 0.6, ""engagement"": 0.8}","{""know"": {""value"": 0.7999999999999999, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""noetic""}, ""context"": {""value"": 0.39999999999999997, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}}","{""know"": -0.3, ""context"": 0.3}",0.15384615384615385,0.3,2,"[""noetic"", ""sentinel""]",[],,,1772313086.0
1003b383-c8fc-4e9e-8c4a-6450d6276ca4,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,"{""know"": 0.75, ""uncertainty"": 0.3, ""completion"": 0.15, ""context"": 0.8, ""do"": 0.35, ""signal"": 0.8, ""coherence"": 0.7, ""engagement"": 0.8}","{""know"": {""value"": 0.7999999999999999, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""noetic""}, ""context"": {""value"": 0.7333333333333334, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""uncertainty"": {""value"": 0.5, ""confidence"": 0.4, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""know"": -0.05, ""context"": 0.0667, ""uncertainty"": -0.2}",0.23076923076923078,0.1056,3,"[""noetic"", ""sentinel""]",[],,,1772313501.0
6164f8a1-e6bc-48c1-b8a6-7e9340ef96a9,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,"{""know"": 0.8, ""do"": 0.8, ""context"": 0.8, ""clarity"": 0.85, ""coherence"": 0.75, ""signal"": 0.8, ""density"": 0.7, ""state"": 0.85, ""change"": 0.75, ""completion"": 0.85, ""impact"": 0.65, ""engagement"": 0.8, ""uncertainty"": 0.2}","{""impact"": {""value"": 0.19999999999999998, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""issues""}, ""signal"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""issues""}}","{""impact"": 0.45, ""signal"": 0.8}",0.15384615384615385,0.625,2,"[""issues""]",[],,,1772313501.0
fe807e7f-648b-45fa-b67c-27f6c3a48906,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,"{""know"": 0.7, ""uncertainty"": 0.3, ""completion"": 0.05, ""context"": 0.7, ""do"": 0.3, ""signal"": 0.7, ""coherence"": 0.65, ""engagement"": 0.75}","{""know"": {""value"": 0.7999999999999999, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""noetic""}, ""context"": {""value"": 0.775, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""uncertainty"": {""value"": 0.25, ""confidence"": 0.4, ""evidence_count"": 1, ""source"": ""sentinel""}}","{""know"": -0.1, ""context"": -0.075, ""uncertainty"": 0.05}",0.23076923076923078,0.075,3,"[""noetic"", ""sentinel""]",[],,,1772313706.0
8d412498-0c55-43eb-8fae-636f8eed1b7f,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,"{""know"": 0.75, ""do"": 0.8, ""context"": 0.75, ""clarity"": 0.8, ""coherence"": 0.75, ""signal"": 0.7, ""density"": 0.65, ""state"": 0.8, ""change"": 0.65, ""completion"": 1.0, ""impact"": 0.5, ""engagement"": 0.75, ""uncertainty"": 0.15}","{""impact"": {""value"": 0.19999999999999998, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""issues""}, ""signal"": {""value"": 0.0, ""confidence"": 0.7, ""evidence_count"": 1, ""source"": ""issues""}}","{""impact"": 0.3, ""signal"": 0.7}",0.15384615384615385,0.5,2,"[""issues""]",[],,,1772313706.0
6d4cd0ac-1746-4eb4-b48c-b01311b951d4,8149c04d-fdcb-4a24-99a0-d7a501e5bee2,claude-code,"{""know"": 0.5, ""uncertainty"": 0.5, ""completion"": 0.5, ""context"": 0.5, ""do"": 0.5, ""signal"": 0.5, ""coherence"": 0.5, ""engagement"": 0.5}","{""know"": {""value"": 0.95, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""context"": {""value"": 0.8071428571428572, ""confidence"": 0.7, ""evidence_count"": 2, ""source"": ""noetic""}, ""signal"": {""value"": 1.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}, ""uncertainty"": {""value"": 0.0, ""confidence"": 0.55, ""evidence_count"": 2, ""source"": ""artifacts""}}","{""know"": -0.45, ""context"": -0.3071, ""signal"": -0.5, ""uncertainty"": 0.5}",0.3076923076923077,0.4393,6,"[""noetic"", ""artifacts"", ""sentinel""]",[],,,1772363553.0
