id,session_id,goal_id,subtask_id,finding,created_timestamp,finding_data,subject,impact
e6320b2c-7050-45e2-b7f9-e72ebefc1593,96bbac81-7293-4dd5-9b6d-6070d246a3bf,,,"check-submit now accepts structured vectors (foundation/comprehension/execution) format",1767704792.57397,"{""finding"": ""check-submit now accepts structured vectors (foundation/comprehension/execution) format"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767704792.5739682}",,0.8
525c0b12-1cd9-40ce-9130-1931050b9939,96bbac81-7293-4dd5-9b6d-6070d246a3bf,,,"lesson-stats error appears to be already fixed - json is imported at line 16 of cli_core.py",1767704817.71951,"{""finding"": ""lesson-stats error appears to be already fixed - json is imported at line 16 of cli_core.py"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767704817.719504}",,0.5
e507e193-d6ca-4595-8945-1c4f0adc7620,96bbac81-7293-4dd5-9b6d-6070d246a3bf,,,"agent-spawn fix verified - persona schema validation passed with focus_domains and valid public_key",1767704837.01158,"{""finding"": ""agent-spawn fix verified - persona schema validation passed with focus_domains and valid public_key"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.9, ""timestamp"": 1767704837.0115833}",,0.9
a3cdb5d5-8520-45c4-8e5a-e5e2b288be8b,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"Fixed bootstrap timestamp sorting bug: project_findings had mixed timestamp formats (epoch float vs datetime string). UNION query with CASE-based ORDER BY wrapped in subquery now sorts correctly regardless of format.",1767704928.35696,"{""finding"": ""Fixed bootstrap timestamp sorting bug: project_findings had mixed timestamp formats (epoch float vs datetime string). UNION query with CASE-based ORDER BY wrapped in subquery now sorts correctly regardless of format."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767704928.356963}",,0.7
8a46c4c6-a6fd-4c8e-b6fa-60ca516a5860,96bbac81-7293-4dd5-9b6d-6070d246a3bf,,,"Core fixes verified: check-submit accepts structured vectors, agent-spawn persona schema validated. Tests passing after excluding import-error tests.",1767705174.9509,"{""finding"": ""Core fixes verified: check-submit accepts structured vectors, agent-spawn persona schema validated. Tests passing after excluding import-error tests."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767705174.9509015}",,0.85
6b399198-f84d-49f5-8b7e-19964a5a7e3f,47004a18-d5d9-4371-9bd0-e998fca2d86a,,,"Root cause confirmed: infer_scope() returns 'both' when both session_id and project_id provided, causing dual writes to both tables. UNION ALL then shows both copies.",1767705295.30268,"{""finding"": ""Root cause confirmed: infer_scope() returns 'both' when both session_id and project_id provided, causing dual writes to both tables. UNION ALL then shows both copies."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.9, ""timestamp"": 1767705295.3026807}",,0.9
13e4e1bb-88c8-40da-aa57-0ced6df3c82c,47004a18-d5d9-4371-9bd0-e998fca2d86a,,,"Fixed findings duplication: Changed all UNION ALL to UNION in get_project_findings, get_project_unknowns, and get_project_dead_ends queries",1767705376.19202,"{""finding"": ""Fixed findings duplication: Changed all UNION ALL to UNION in get_project_findings, get_project_unknowns, and get_project_dead_ends queries"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.95, ""timestamp"": 1767705376.192022}",,0.95
c30bee73-82f2-4286-b22b-d30107a5cb59,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"Qdrant 1.7+ API change: Use query_points(collection, query=vector, limit=N) instead of deprecated search(collection, query_vector=vector, limit=N). Response has .points not hits.",1767705402.10148,"{""finding"": ""Qdrant 1.7+ API change: Use query_points(collection, query=vector, limit=N) instead of deprecated search(collection, query_vector=vector, limit=N). Response has .points not hits."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767705402.101476}",,0.7
99944df7-d9f0-4987-9cef-486e79a09bfd,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"Orthogonal Procedural Lesson Architecture: Skills (user intent) → Lessons (composed workflows) → Atomics (primitives). Three abstraction layers with horizontal domain composition and vertical epistemic delta tracking.",1767706951.99615,"{""finding"": ""Orthogonal Procedural Lesson Architecture: Skills (user intent) \u2192 Lessons (composed workflows) \u2192 Atomics (primitives). Three abstraction layers with horizontal domain composition and vertical epistemic delta tracking."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767706951.996149}",,0.85
171cf04d-81a2-4697-a5f0-a8ed94a0b6b1,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"NotebookLM as docs compiler: Source docs (YAML/MD, AI-maintainable) → NotebookLM → Human-friendly outputs (slides, audio, summaries). Solves fast-iteration doc staleness problem.",1767706954.61225,"{""finding"": ""NotebookLM as docs compiler: Source docs (YAML/MD, AI-maintainable) \u2192 NotebookLM \u2192 Human-friendly outputs (slides, audio, summaries). Solves fast-iteration doc staleness problem."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767706954.6122484}",,0.8
4f40e061-3cf6-4eef-a506-d3c5730069dc,9e802e9d-1f51-4c58-a6cf-8d490a83a666,bc737fd6-8992-4dc2-8174-f30335224f34,,"Docs audience split needed: AI docs (dense, schemas, reference) vs Human docs split into Users (what/why/benefit) and Developers (step-by-step, no fluff). Current docs are AI-first causing human friction.",1767706956.23036,"{""finding"": ""Docs audience split needed: AI docs (dense, schemas, reference) vs Human docs split into Users (what/why/benefit) and Developers (step-by-step, no fluff). Current docs are AI-first causing human friction."", ""goal_id"": ""bc737fd6-8992-4dc2-8174-f30335224f34"", ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1767706956.230356}",,0.75
474713c4-4194-468b-90a5-38dc01801b33,47004a18-d5d9-4371-9bd0-e998fca2d86a,,,"Confirmed: breadcrumbs.py UNION fixes and persona_manager.py normalization already applied. Need to check workflow_commands.py and epistemic_agent.py",1767708427.37536,"{""finding"": ""Confirmed: breadcrumbs.py UNION fixes and persona_manager.py normalization already applied. Need to check workflow_commands.py and epistemic_agent.py"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767708427.3753605}",,0.7
0f3ce36a-c420-4a91-9e6d-fd82661fe536,47004a18-d5d9-4371-9bd0-e998fca2d86a,,,"ALL 4 FIXES CONFIRMED APPLIED: check-submit vector normalization (line 518+), persona_manager normalization (line 188+), epistemic_agent focus_domains (line 120), breadcrumbs UNION fixes (8 queries)",1767708453.28192,"{""finding"": ""ALL 4 FIXES CONFIRMED APPLIED: check-submit vector normalization (line 518+), persona_manager normalization (line 188+), epistemic_agent focus_domains (line 120), breadcrumbs UNION fixes (8 queries)"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.95, ""timestamp"": 1767708453.281917}",,0.95
876c0370-c7a7-48c3-a247-dd53041659c1,6708a7e2-5b11-4d62-b89d-1e8342bb8697,,,"Starting doc validation: 04_QUICKSTART_CLI.md uses basic commands (session-create, preflight-submit, finding-log, check-submit, etc)",1767708510.87464,"{""finding"": ""Starting doc validation: 04_QUICKSTART_CLI.md uses basic commands (session-create, preflight-submit, finding-log, check-submit, etc)"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.6, ""timestamp"": 1767708510.8746426}",,0.6
9ea82b50-c96e-43cd-89f8-140360c31fd1,6708a7e2-5b11-4d62-b89d-1e8342bb8697,,,"04_QUICKSTART_CLI.md: All commands valid. Uses both preflight and preflight-submit (both exist). Examples are accurate.",1767708529.89305,"{""finding"": ""04_QUICKSTART_CLI.md: All commands valid. Uses both preflight and preflight-submit (both exist). Examples are accurate."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767708529.8930523}",,0.7
e534402a-9683-45ea-ba3c-44e4028e9385,6708a7e2-5b11-4d62-b89d-1e8342bb8697,,,"EMPIRICA_EXPLAINED_SIMPLE.md: Accurate overview. 13 vectors correct, CASCADE workflow accurate, examples use valid commands (preflight, check, postflight, finding-log, unknown-log). Architecture section aligns with current system.",1767708555.84436,"{""finding"": ""EMPIRICA_EXPLAINED_SIMPLE.md: Accurate overview. 13 vectors correct, CASCADE workflow accurate, examples use valid commands (preflight, check, postflight, finding-log, unknown-log). Architecture section aligns with current system."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767708555.8443599}",,0.8
175fbe68-703b-4129-b7a2-12ef9ee84c64,6708a7e2-5b11-4d62-b89d-1e8342bb8697,,,"EMPIRICA_NATURAL_LANGUAGE_GUIDE.md: Mostly accurate. One issue: mentions 'project-switch' command which doesn't exist in CLI. Should recommend 'sessions-resume' or 'project-bootstrap' for context switching.",1767708570.54125,"{""finding"": ""EMPIRICA_NATURAL_LANGUAGE_GUIDE.md: Mostly accurate. One issue: mentions 'project-switch' command which doesn't exist in CLI. Should recommend 'sessions-resume' or 'project-bootstrap' for context switching."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767708570.5412502}",,0.7
3f4444b8-3407-4097-8c15-cec4cdfef311,6708a7e2-5b11-4d62-b89d-1e8342bb8697,,,"PROJECT_SWITCHING_FOR_AIS.md: Design doc dated 2025-12-23. Proposes 'project-switch' command and enhanced context banners. Status is 'CRITICAL' but implementation checklist shows features NOT YET IMPLEMENTED (all unchecked boxes).",1767708590.52783,"{""finding"": ""PROJECT_SWITCHING_FOR_AIS.md: Design doc dated 2025-12-23. Proposes 'project-switch' command and enhanced context banners. Status is 'CRITICAL' but implementation checklist shows features NOT YET IMPLEMENTED (all unchecked boxes)."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767708590.5278327}",,0.8
7f40a95a-db92-4de3-92ab-e5935e3f052f,9e802e9d-1f51-4c58-a6cf-8d490a83a666,c7692ae6-b410-4313-a4d4-dac689ed5698,,"Claude Code skills: YAML frontmatter in .claude/skills/<name>/SKILL.md with name, description, allowed-tools fields. Auto-discovered, no registration needed.",1767708829.35953,"{""finding"": ""Claude Code skills: YAML frontmatter in .claude/skills/<name>/SKILL.md with name, description, allowed-tools fields. Auto-discovered, no registration needed."", ""goal_id"": ""c7692ae6-b410-4313-a4d4-dac689ed5698"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767708829.3595264}",,0.7
00581aef-2742-40c6-8ed9-c24dec88e899,9e802e9d-1f51-4c58-a6cf-8d490a83a666,c7692ae6-b410-4313-a4d4-dac689ed5698,,"docpistemic explain: Question parsing requires stop-word removal (how, do, i, can, etc.) to extract meaningful keywords for doc search.",1767708830.97094,"{""finding"": ""docpistemic explain: Question parsing requires stop-word removal (how, do, i, can, etc.) to extract meaningful keywords for doc search."", ""goal_id"": ""c7692ae6-b410-4313-a4d4-dac689ed5698"", ""subtask_id"": null, ""impact"": 0.6, ""timestamp"": 1767708830.970939}",,0.6
797db6ec-204b-4c37-8b35-3c488d0f97ca,1158cb26-e857-4d44-8344-3fcff59f90c2,,,"project-switch design: Resolve project by name/ID, show context banner, run bootstrap automatically, provide next steps. Does NOT create session (explicit action).",1767708844.56625,"{""finding"": ""project-switch design: Resolve project by name/ID, show context banner, run bootstrap automatically, provide next steps. Does NOT create session (explicit action)."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767708844.566249}",,0.85
e30bea8c-6644-4f8d-ae0a-480c9f6403ad,1158cb26-e857-4d44-8344-3fcff59f90c2,,,"project-switch handler implemented: Resolves project, shows banner, runs bootstrap automatically, provides next steps. No directory change (shell limitation).",1767708886.03853,"{""finding"": ""project-switch handler implemented: Resolves project, shows banner, runs bootstrap automatically, provides next steps. No directory change (shell limitation)."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767708886.038531}",,0.85
e7355670-fbb3-49ee-94f8-aca4eafa4aa9,1158cb26-e857-4d44-8344-3fcff59f90c2,,,"project-switch parser added to checkpoint_parsers.py - accepts project_identifier (name or UUID), optional output format",1767708936.77978,"{""finding"": ""project-switch parser added to checkpoint_parsers.py - accepts project_identifier (name or UUID), optional output format"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767708936.7797804}",,0.7
7531b6d1-4fc7-4fb5-8663-52bc0f979b2d,1158cb26-e857-4d44-8344-3fcff59f90c2,,,"project-switch command WORKING! Shows context banner, runs bootstrap, displays flow state and health. Output format is clean and helpful for AI agents.",1767709049.70096,"{""finding"": ""project-switch command WORKING! Shows context banner, runs bootstrap, displays flow state and health. Output format is clean and helpful for AI agents."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.95, ""timestamp"": 1767709049.7009568}",,0.95
4a0d83aa-1feb-4699-9015-e70e15131188,9e802e9d-1f51-4c58-a6cf-8d490a83a666,c7692ae6-b410-4313-a4d4-dac689ed5698,,"POSTFLIGHT vectors must be absolute values (know=0.85), NOT deltas (know_delta=0.20). Using _delta keys causes fallback to 0.5 defaults, showing false regression.",1767709062.1249,"{""finding"": ""POSTFLIGHT vectors must be absolute values (know=0.85), NOT deltas (know_delta=0.20). Using _delta keys causes fallback to 0.5 defaults, showing false regression."", ""goal_id"": ""c7692ae6-b410-4313-a4d4-dac689ed5698"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767709062.1248956}",,0.8
ca59ed06-68ca-4362-af3c-0b6cfe20f4b2,1158cb26-e857-4d44-8344-3fcff59f90c2,,,"Tests written for project-switch: test resolution by name, by ID, case-insensitive, and not found handling. All tests pass.",1767709063.76825,"{""finding"": ""Tests written for project-switch: test resolution by name, by ID, case-insensitive, and not found handling. All tests pass."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767709063.7682507}",,0.8
aa182d58-c2e7-44ac-9f3d-d63108614415,0eb24830-72ef-4090-8127-da1b83894570,,,"AUTO_ISSUE_CAPTURE.md: All CLI commands valid (issue-list, issue-show, issue-handoff, issue-export, issue-resolve, issue-stats). Programmatic API examples accurate. Integration points correct.",1767709372.11517,"{""finding"": ""AUTO_ISSUE_CAPTURE.md: All CLI commands valid (issue-list, issue-show, issue-handoff, issue-export, issue-resolve, issue-stats). Programmatic API examples accurate. Integration points correct."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767709372.1151652}",,0.8
7042108f-4e6b-430c-8a05-dacfdc6ee6ca,0eb24830-72ef-4090-8127-da1b83894570,,,"02_INSTALLATION.md: Accurate installation steps. All commands valid (session-create, sessions-list, sessions-show, sessions-resume, project-list, goals-list). pip install empirica works, version shown is 1.2.3.",1767709398.49097,"{""finding"": ""02_INSTALLATION.md: Accurate installation steps. All commands valid (session-create, sessions-list, sessions-show, sessions-resume, project-list, goals-list). pip install empirica works, version shown is 1.2.3."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767709398.4909701}",,0.8
bedf0a8a-4ac5-4b17-8a87-fe8d56366fd5,0eb24830-72ef-4090-8127-da1b83894570,,,"01_START_HERE.md: Most content accurate (session commands, MCP parameters, interface options). ISSUE: References 'empirica onboard' command which does not exist in CLI.",1767709454.91239,"{""finding"": ""01_START_HERE.md: Most content accurate (session commands, MCP parameters, interface options). ISSUE: References 'empirica onboard' command which does not exist in CLI."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767709454.9123888}",,0.7
48ed715e-582a-405a-ac85-5812f9ddf6a4,0eb24830-72ef-4090-8127-da1b83894570,,,"Doc validation complete: 2/3 accurate (AUTO_ISSUE_CAPTURE, INSTALLATION). START_HERE has onboard command reference but command not wired to CLI. Handler exists but needs parser + mapping.",1767709466.88459,"{""finding"": ""Doc validation complete: 2/3 accurate (AUTO_ISSUE_CAPTURE, INSTALLATION). START_HERE has onboard command reference but command not wired to CLI. Handler exists but needs parser + mapping."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767709466.8845918}",,0.85
c10fa9df-fdc8-4a76-aa12-b5799b704727,9e802e9d-1f51-4c58-a6cf-8d490a83a666,c7692ae6-b410-4313-a4d4-dac689ed5698,,"docs-assess --summary-only replaces SEMANTIC_INDEX.yaml. Returns ~50 token JSON on-demand: {coverage, moon, know, uncertainty, top_gaps, doc_count}. No manual maintenance needed.",1767710019.82402,"{""finding"": ""docs-assess --summary-only replaces SEMANTIC_INDEX.yaml. Returns ~50 token JSON on-demand: {coverage, moon, know, uncertainty, top_gaps, doc_count}. No manual maintenance needed."", ""goal_id"": ""c7692ae6-b410-4313-a4d4-dac689ed5698"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767710019.8240228}",,0.7
00cd203c-2c6b-4c3f-908f-5c9019fd425a,898fb8d3-33f7-4eaf-91b5-34bfbab6e77c,,,"System prompts updated to v1.2.3. Key addition: SELF-SERVE KNOWLEDGE section with docs-explain/docs-assess allowing AI to query info based on epistemic state. Claude delta now includes Bayesian calibration data (578+ observations).",1767711006.42799,"{""finding"": ""System prompts updated to v1.2.3. Key addition: SELF-SERVE KNOWLEDGE section with docs-explain/docs-assess allowing AI to query info based on epistemic state. Claude delta now includes Bayesian calibration data (578+ observations)."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767711006.4279926}",,0.8
a2b724dc-6db4-40c4-add2-04bff85ab0f2,898fb8d3-33f7-4eaf-91b5-34bfbab6e77c,,,"Self-serve knowledge prompt validated via sub-agent test. Agent correctly used docs-explain before answering Empirica question. Prescriptive wording ('Before asking user or guessing') triggers expected behavior.",1767711547.51273,"{""finding"": ""Self-serve knowledge prompt validated via sub-agent test. Agent correctly used docs-explain before answering Empirica question. Prescriptive wording ('Before asking user or guessing') triggers expected behavior."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1767711547.5127294}",,0.75
616ea518-2628-4c1c-95e7-ba9634e22ad4,898fb8d3-33f7-4eaf-91b5-34bfbab6e77c,,,"Created AI_SELF_MANAGEMENT.md guide documenting self-serve knowledge (docs-explain/docs-assess) and self-improvement protocol. Changed protocol from passive to active with explicit triggers: command fails, syntax wrong, guidance missing, instruction confusing.",1767712546.38251,"{""finding"": ""Created AI_SELF_MANAGEMENT.md guide documenting self-serve knowledge (docs-explain/docs-assess) and self-improvement protocol. Changed protocol from passive to active with explicit triggers: command fails, syntax wrong, guidance missing, instruction confusing."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767712546.3825107}",,0.8
228132fb-5142-4680-92ba-98f66703d745,6549bf32-3640-4814-bad3-26615795eb59,,,"doc-check shows integrity issues in docs. Need to manually validate NATURAL_LANGUAGE_GUIDE and PROJECT_SWITCHING_FOR_AIS against new project-switch command.",1767712619.43805,"{""finding"": ""doc-check shows integrity issues in docs. Need to manually validate NATURAL_LANGUAGE_GUIDE and PROJECT_SWITCHING_FOR_AIS against new project-switch command."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767712619.4380524}",,0.7
7d606245-a07b-46f7-82cb-0561fd751738,6549bf32-3640-4814-bad3-26615795eb59,,,"NATURAL_LANGUAGE_GUIDE.md already references project-switch at line 371 (prophetically!). Now that command is implemented, doc is accurate.",1767712628.41131,"{""finding"": ""NATURAL_LANGUAGE_GUIDE.md already references project-switch at line 371 (prophetically!). Now that command is implemented, doc is accurate."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767712628.4113083}",,0.8
91b6d91e-1088-4509-abaf-6fbaa874b6a1,6549bf32-3640-4814-bad3-26615795eb59,,,"Updated PROJECT_SWITCHING_FOR_AIS.md: Status changed to IMPLEMENTED, checklist updated with completed items (project-switch command, banner, testing).",1767712648.09118,"{""finding"": ""Updated PROJECT_SWITCHING_FOR_AIS.md: Status changed to IMPLEMENTED, checklist updated with completed items (project-switch command, banner, testing)."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767712648.0911796}",,0.85
2a1bc9bc-2aa7-4a23-903b-2416d9626e0e,1866545f-ce99-417b-b089-01450657f981,,,"Consolidated 4 scattered goals into 2 master goals: (1) c7692ae6 for NotebookLM/docs pipeline with 2 subtasks (2) 03de9646 for Lessons Marketplace with 9 subtasks. Manual consolidation sufficient - no CLI command needed yet.",1767713797.11697,"{""finding"": ""Consolidated 4 scattered goals into 2 master goals: (1) c7692ae6 for NotebookLM/docs pipeline with 2 subtasks (2) 03de9646 for Lessons Marketplace with 9 subtasks. Manual consolidation sufficient - no CLI command needed yet."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.6, ""timestamp"": 1767713797.1169662}",,0.6
182e488a-af93-4f9e-9933-b745b4ddd673,1866545f-ce99-417b-b089-01450657f981,,,"Outreach workflow pattern: (1) Marketing compiles questions (2) Query base Empirica NotebookLM (3) Generate audience-specific content. Base notebook should have toggleable source sets for different presentation types (investor, technical, enterprise).",1767714937.55397,"{""finding"": ""Outreach workflow pattern: (1) Marketing compiles questions (2) Query base Empirica NotebookLM (3) Generate audience-specific content. Base notebook should have toggleable source sets for different presentation types (investor, technical, enterprise)."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1767714937.553965}",,0.75
d6102a19-ddcd-47cd-b2d7-f4e6962f823f,1866545f-ce99-417b-b089-01450657f981,,,"IP Stratification: Core (MIT) = CASCADE, 13 vectors, sessions, goals, lessons, skills, basic Sentinel, SQLite+Git. Experimental (MIT but unsupported) = Qdrant memory, Bayesian calibration. Premium (corporate license) = Sentinel training, knowledge graphs, enterprise audit, multi-agent orchestration.",1767715624.84091,"{""finding"": ""IP Stratification: Core (MIT) = CASCADE, 13 vectors, sessions, goals, lessons, skills, basic Sentinel, SQLite+Git. Experimental (MIT but unsupported) = Qdrant memory, Bayesian calibration. Premium (corporate license) = Sentinel training, knowledge graphs, enterprise audit, multi-agent orchestration."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767715624.840907}",,0.85
98876e86-3dc4-4cf3-99e6-d62468323742,1866545f-ce99-417b-b089-01450657f981,,,"Some proprietary/experimental code currently in main branch. Need licensing review to mark Qdrant and Bayesian as 'experimental - no support' while keeping MIT. Corporate licensing separate for support/expansion.",1767715627.06518,"{""finding"": ""Some proprietary/experimental code currently in main branch. Need licensing review to mark Qdrant and Bayesian as 'experimental - no support' while keeping MIT. Corporate licensing separate for support/expansion."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767715627.0651798}",,0.8
b60bc9c4-f39f-4f2b-83d3-649c90e86046,1866545f-ce99-417b-b089-01450657f981,50ec16bd-cfbb-4a4b-b495-40fe215b4730,,"Qdrant lesson training data confirmed working: 2499 memory points embedded. NOTE: Empirica uses LOCAL file Qdrant (.qdrant_data/), not Docker Qdrant on port 6333. Two separate instances were causing confusion during debugging.",1767716300.05713,"{""finding"": ""Qdrant lesson training data confirmed working: 2499 memory points embedded. NOTE: Empirica uses LOCAL file Qdrant (.qdrant_data/), not Docker Qdrant on port 6333. Two separate instances were causing confusion during debugging."", ""goal_id"": ""50ec16bd-cfbb-4a4b-b495-40fe215b4730"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767716300.0571325}",,0.7
dc79ea48-f1cf-4005-8935-49d161b570f4,1866545f-ce99-417b-b089-01450657f981,50ec16bd-cfbb-4a4b-b495-40fe215b4730,,"NotebookLM Completeness Assessment Method: Use epistemic self-assessment prompt to have NotebookLM turtle (assess itself). Ask: 'Rate your knowledge completeness for [purpose]. What topics can you explain well? What gaps exist?' Returns structured table with category ratings (0.0-1.0) and specific missing information. Enables data-driven source curation.",1767717569.19889,"{""finding"": ""NotebookLM Completeness Assessment Method: Use epistemic self-assessment prompt to have NotebookLM turtle (assess itself). Ask: 'Rate your knowledge completeness for [purpose]. What topics can you explain well? What gaps exist?' Returns structured table with category ratings (0.0-1.0) and specific missing information. Enables data-driven source curation."", ""goal_id"": ""50ec16bd-cfbb-4a4b-b495-40fe215b4730"", ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1767717569.1988878}",,0.75
7797ff25-892b-42c3-9520-0b0b90e8335e,1866545f-ce99-417b-b089-01450657f981,50ec16bd-cfbb-4a4b-b495-40fe215b4730,,"NotebookLM Source Curation Methodology: (1) Start with core docs covering architecture/philosophy, (2) Add domain-specific content (vectors, workflow), (3) Use turtle assessment prompt to have NotebookLM rate its own completeness by category, (4) Review gaps table to identify missing coverage, (5) Create targeted docs to fill gaps with IP stratification (public/experimental/premium), (6) Re-assess until target completeness reached. This creates data-driven source curation vs guesswork.",1767722843.13073,"{""finding"": ""NotebookLM Source Curation Methodology: (1) Start with core docs covering architecture/philosophy, (2) Add domain-specific content (vectors, workflow), (3) Use turtle assessment prompt to have NotebookLM rate its own completeness by category, (4) Review gaps table to identify missing coverage, (5) Create targeted docs to fill gaps with IP stratification (public/experimental/premium), (6) Re-assess until target completeness reached. This creates data-driven source curation vs guesswork."", ""goal_id"": ""50ec16bd-cfbb-4a4b-b495-40fe215b4730"", ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767722843.1307333}",,0.85
ed93230d-85f3-494f-8771-a2c785092a22,1866545f-ce99-417b-b089-01450657f981,50ec16bd-cfbb-4a4b-b495-40fe215b4730,,"NotebookLM Turtle Prompt Template: 'Epistemic self-assessment: Based on your current sources, rate your knowledge completeness for [PURPOSE]. What topics can you explain well? What gaps exist where you would need additional sources? Be specific about what is missing vs what you have solid coverage on.' Returns structured table with category ratings (0.0-1.0) and specific missing information per category.",1767722846.0184,"{""finding"": ""NotebookLM Turtle Prompt Template: 'Epistemic self-assessment: Based on your current sources, rate your knowledge completeness for [PURPOSE]. What topics can you explain well? What gaps exist where you would need additional sources? Be specific about what is missing vs what you have solid coverage on.' Returns structured table with category ratings (0.0-1.0) and specific missing information per category."", ""goal_id"": ""50ec16bd-cfbb-4a4b-b495-40fe215b4730"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1767722846.0184019}",,0.8
a2898442-1c88-432e-84e5-9ee7eb155e40,1866545f-ce99-417b-b089-01450657f981,50ec16bd-cfbb-4a4b-b495-40fe215b4730,,"IP Stratification Pattern for Documentation: Core (MIT Full Support) = CASCADE, vectors, sessions, goals, lessons, BEADS. Experimental (MIT Unsupported) = Qdrant memory, Bayesian calibration, trajectory viz. Premium (Corporate License) = Sentinel SLM, Investigation Optimizer. Research (Not Available) = Knowledge graphs. This stratification guides what to include in public vs private documentation.",1767722847.8716,"{""finding"": ""IP Stratification Pattern for Documentation: Core (MIT Full Support) = CASCADE, vectors, sessions, goals, lessons, BEADS. Experimental (MIT Unsupported) = Qdrant memory, Bayesian calibration, trajectory viz. Premium (Corporate License) = Sentinel SLM, Investigation Optimizer. Research (Not Available) = Knowledge graphs. This stratification guides what to include in public vs private documentation."", ""goal_id"": ""50ec16bd-cfbb-4a4b-b495-40fe215b4730"", ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1767722847.871596}",,0.75
