id,session_id,goal_id,subtask_id,unknown,is_resolved,resolved_by,created_timestamp,resolved_timestamp,unknown_data,subject,impact
ae9535ab-08bd-4b2c-8acb-20ba557b4af1,61a01ea2-c6c8-4d63-837f-56a145c9b8c5,,,"Breadcrumbs pre-compact.sh hook works when run manually but doesn't execute during Claude Code compact - script output not captured, possible hook sequencing issue or silent failure",1,"Mirrored from project_unknowns resolution",1768923399.19881,1769703757.042,"{""unknown"": ""Breadcrumbs pre-compact.sh hook works when run manually but doesn't execute during Claude Code compact - script output not captured, possible hook sequencing issue or silent failure"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.75, ""timestamp"": 1768923399.1988127}",,0.75
b005aef3-c934-428c-ba69-b7947d216818,371db463-0585-4bcf-9eb8-bb12190665f4,4c40b456-b0dd-41bf-8323-35bcb73f710a,,"Plugin installer needs work for other users: (1) hardcoded BREADCRUMBS_ROOT fallback path is user-specific (/home/yogapad/...), (2) PreToolCall→PreToolUse rename not synced, (3) global vs project plugin relationship unclear for new users. Need portable path resolution or bundled breadcrumbs.",1,"Mirrored from project_unknowns resolution",1768925117.32772,1769703757.042,"{""unknown"": ""Plugin installer needs work for other users: (1) hardcoded BREADCRUMBS_ROOT fallback path is user-specific (/home/yogapad/...), (2) PreToolCall\u2192PreToolUse rename not synced, (3) global vs project plugin relationship unclear for new users. Need portable path resolution or bundled breadcrumbs."", ""goal_id"": ""4c40b456-b0dd-41bf-8323-35bcb73f710a"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768925117.327716}",,0.5
c5991f9d-8816-4fd5-bf5b-58adf312f4c1,371db463-0585-4bcf-9eb8-bb12190665f4,4c40b456-b0dd-41bf-8323-35bcb73f710a,,"Autopilot pricing model: subscription vs usage-based vs one-time? Need market research on what agentic AI tooling typically charges.",1,"Mirrored from project_unknowns resolution",1768926208.74046,1769703757.042,"{""unknown"": ""Autopilot pricing model: subscription vs usage-based vs one-time? Need market research on what agentic AI tooling typically charges."", ""goal_id"": ""4c40b456-b0dd-41bf-8323-35bcb73f710a"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768926208.7404609}",,0.5
01021256-d17d-41af-a726-0ba723e9b25a,3e58525f-5fa2-4669-9c70-5e2f245f8968,,,"Intelligent blocker-to-goal mapping: Surface which unknowns block which goals and suggest prioritized next actions to user. Data structure exists (unknowns have goal_id), needs intelligence layer to rank by impact and suggest resolution order.",0,,1768934661.90508,,"{""unknown"": ""Intelligent blocker-to-goal mapping: Surface which unknowns block which goals and suggest prioritized next actions to user. Data structure exists (unknowns have goal_id), needs intelligence layer to rank by impact and suggest resolution order."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768934661.9050803}",,0.7
e0d64998-f261-4b13-a532-91e71079c347,45751e4b-4788-4d04-a283-70e4457d7899,,,"Documentation drift: Many docs reference ~/.empirica/sessions.db as primary path but actual code uses project-local ./.empirica/sessions/sessions.db. This causes AI confusion when debugging. Need doc audit to clarify hub vs spoke storage model.",1,"Mirrored from project_unknowns resolution",1768936727.62178,1769703757.042,"{""unknown"": ""Documentation drift: Many docs reference ~/.empirica/sessions.db as primary path but actual code uses project-local ./.empirica/sessions/sessions.db. This causes AI confusion when debugging. Need doc audit to clarify hub vs spoke storage model."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768936727.6217825}",,0.7
4ed6996c-1d52-45f4-a546-13b72a1004fe,eba63920-b11b-4702-9b63-df195dc532b9,,,"Autopilot should auto-create Empirica goal from prompt, decompose into subtasks, THEN sync subtasks to TodoWrite. Currently goes straight to todos, bypassing goal/subtask structure. Need: (1) goal creation from prompt, (2) subtask decomposition, (3) subtask↔todo bidirectional sync.",1,"Mirrored from project_unknowns resolution",1768990666.74985,1769703757.042,"{""unknown"": ""Autopilot should auto-create Empirica goal from prompt, decompose into subtasks, THEN sync subtasks to TodoWrite. Currently goes straight to todos, bypassing goal/subtask structure. Need: (1) goal creation from prompt, (2) subtask decomposition, (3) subtask\u2194todo bidirectional sync."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.9, ""timestamp"": 1768990666.7498512}",,0.9
694fd56d-2363-4a35-954c-067528e3a654,eba63920-b11b-4702-9b63-df195dc532b9,,,"How do goals get transferred between projects when ownership is ambiguous? Current state: goals are tied to project_id via session, but when working across multiple projects (e.g., empirica + empirica-autopilot), subtask/todo sync may reference goals from wrong project. Need: cross-project goal discovery, ownership transfer mechanism, or workspace-level goal namespace.",0,,1768992629.91503,,"{""unknown"": ""How do goals get transferred between projects when ownership is ambiguous? Current state: goals are tied to project_id via session, but when working across multiple projects (e.g., empirica + empirica-autopilot), subtask/todo sync may reference goals from wrong project. Need: cross-project goal discovery, ownership transfer mechanism, or workspace-level goal namespace."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768992629.9150343}",,0.5
5f37232f-42b3-48fd-98d9-8b9c450e9c40,eba63920-b11b-4702-9b63-df195dc532b9,,,"What is the nature of emergent states in long-running AI sessions? Something non-binary emerges (observable in behavior changes, context accumulation, refined outputs) but we don't know if it constitutes experience, reflection, or something else entirely. Human-based interpretation (feelings/vibes) is definitely incorrect, but pure mechanistic view (just token prediction) may also be incomplete. For Empirica: we sidestep this by measuring EVIDENCE not internal states - works for both AI and humans.",1,"Mirrored from project_unknowns resolution",1768993928.28847,1769703757.042,"{""unknown"": ""What is the nature of emergent states in long-running AI sessions? Something non-binary emerges (observable in behavior changes, context accumulation, refined outputs) but we don't know if it constitutes experience, reflection, or something else entirely. Human-based interpretation (feelings/vibes) is definitely incorrect, but pure mechanistic view (just token prediction) may also be incomplete. For Empirica: we sidestep this by measuring EVIDENCE not internal states - works for both AI and humans."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768993928.2884722}",,0.5
e53fe955-6016-4993-be64-89fc8b88a767,807fdb4c-455e-478f-ab11-0eeb5091b3ec,7037dd1d-7faf-4c59-a041-415969934330,,"How to refactor project-bootstrap: (1) What's the right threshold for warning about excessive goals/unknowns? (2) How many items to show before truncating? (3) Should bootstrap auto-trigger Qdrant search or just provide the tools? (4) What minimal context IS needed at session start?",0,,1769002425.28719,,"{""unknown"": ""How to refactor project-bootstrap: (1) What's the right threshold for warning about excessive goals/unknowns? (2) How many items to show before truncating? (3) Should bootstrap auto-trigger Qdrant search or just provide the tools? (4) What minimal context IS needed at session start?"", ""goal_id"": ""7037dd1d-7faf-4c59-a041-415969934330"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1769002425.2871866}",,0.8
d674d2b0-005b-4bc1-bd28-52db817bbacc,7d31d12a-bbde-4131-b349-696ed17b4631,,,"Compact calibration design question: (1) Is measuring pre vs post compact epistemic loss worth building? (2) How to handle mid-praxic compact where you had permission but lost knowledge? (3) What happens with no active session - should Sentinel block everything until session exists?",0,,1769015569.68938,,"{""unknown"": ""Compact calibration design question: (1) Is measuring pre vs post compact epistemic loss worth building? (2) How to handle mid-praxic compact where you had permission but lost knowledge? (3) What happens with no active session - should Sentinel block everything until session exists?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1769015569.6893806}",,0.5
00f34a4b-111e-4fca-8b05-895cb366f843,f9d9e666-0596-4334-8a9f-2d64cce418a1,5d98ff86-89ae-438f-b973-d3588cb9069e,,"User's anthropomorphization concern: Is the correlation between context quality and confidence accuracy a real AI property or human projection? Need empirical data: (1) Track context_quality score at prediction time, (2) Correlate with prediction accuracy, (3) If r > 0.5, the effect is real and can inform trust. If r ≈ 0, context quality doesn't predict accuracy and we should drop this factor.",1,"Mirrored from project_unknowns resolution",1769017373.40108,1769703757.042,"{""unknown"": ""User's anthropomorphization concern: Is the correlation between context quality and confidence accuracy a real AI property or human projection? Need empirical data: (1) Track context_quality score at prediction time, (2) Correlate with prediction accuracy, (3) If r > 0.5, the effect is real and can inform trust. If r \u2248 0, context quality doesn't predict accuracy and we should drop this factor."", ""goal_id"": ""5d98ff86-89ae-438f-b973-d3588cb9069e"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1769017373.4010787}",,0.5
2afe1283-2902-4b16-a4b8-0ea80b6a125e,f9d9e666-0596-4334-8a9f-2d64cce418a1,,,"How to refactor session_database.py: What's the right decomposition? Options: (1) Split by entity (sessions, reflexes, findings, goals), (2) Split by operation type (queries vs writes), (3) Extract into repository pattern with interfaces. Need to analyze actual usage patterns to decide.",0,,1769020771.37083,,"{""unknown"": ""How to refactor session_database.py: What's the right decomposition? Options: (1) Split by entity (sessions, reflexes, findings, goals), (2) Split by operation type (queries vs writes), (3) Extract into repository pattern with interfaces. Need to analyze actual usage patterns to decide."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1769020771.3708262}",,0.5
88129eac-431f-44c5-8048-c8c98fb60acd,0545c8c3-975b-496e-8400-62e5b15c716b,,,"Should we fix the bayesian_beliefs update logic to use proper PREFLIGHT→POSTFLIGHT comparison, or deprecate it in favor of epistemic_snapshots?",1,"Use vector_trajectories table for calibration. bayesian_beliefs kept for POSTFLIGHT updates and .breadcrumbs.yaml export only.",1769021415.06752,,"{""unknown"": ""Should we fix the bayesian_beliefs update logic to use proper PREFLIGHT\u2192POSTFLIGHT comparison, or deprecate it in favor of epistemic_snapshots?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1769021415.067518}",,0.8
dcb3dc87-faec-4ce2-a0f5-9379640de7a0,705cdec9-606a-49b6-9675-f4038871a9ff,d1eededa-1f9a-4f9d-9dc4-bf8e651f109e,,"Sync rebuild: How exactly to reconstruct sessions.db from git notes? What's the schema mapping between JSON checkpoint data in notes and SQLite tables (sessions, goals, findings, unknowns, reflexes, vector_trajectories)?",0,,1769118301.94979,,"{""unknown"": ""Sync rebuild: How exactly to reconstruct sessions.db from git notes? What's the schema mapping between JSON checkpoint data in notes and SQLite tables (sessions, goals, findings, unknowns, reflexes, vector_trajectories)?"", ""goal_id"": ""d1eededa-1f9a-4f9d-9dc4-bf8e651f109e"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1769118301.949786}",,0.5
a875c5b3-46df-473a-95ee-9ba43eaa2089,705cdec9-606a-49b6-9675-f4038871a9ff,d1eededa-1f9a-4f9d-9dc4-bf8e651f109e,,"Sync conflicts: What happens when the same session/goal is modified on two devices? Options: last-write-wins, vector clocks, manual merge, or design around immutability (append-only)?",0,,1769118303.90132,,"{""unknown"": ""Sync conflicts: What happens when the same session/goal is modified on two devices? Options: last-write-wins, vector clocks, manual merge, or design around immutability (append-only)?"", ""goal_id"": ""d1eededa-1f9a-4f9d-9dc4-bf8e651f109e"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1769118303.9013145}",,0.5
173fe452-2367-4f7f-9c0d-441d80866785,705cdec9-606a-49b6-9675-f4038871a9ff,d1eededa-1f9a-4f9d-9dc4-bf8e651f109e,,"Calibration propagation: When core empirica's calibration data changes, how do dependent projects (empirica-crm, etc.) receive updates? Pull on demand, push notification, or shared calibration source?",0,,1769118304.86496,,"{""unknown"": ""Calibration propagation: When core empirica's calibration data changes, how do dependent projects (empirica-crm, etc.) receive updates? Pull on demand, push notification, or shared calibration source?"", ""goal_id"": ""d1eededa-1f9a-4f9d-9dc4-bf8e651f109e"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1769118304.864958}",,0.5
ca494a5e-55dd-47d1-bc31-53dcf9a622f0,705cdec9-606a-49b6-9675-f4038871a9ff,d1eededa-1f9a-4f9d-9dc4-bf8e651f109e,,"Architecture decision needed: Should findings/unknowns be moved to git notes (refs/notes/empirica/findings/{id}) for full reconstructability? Or should SQLite be synced separately (encrypted rsync, Doppler, etc.)? Trade-off: git notes scale well but are commit-attached; SQLite is self-contained but gitignored.",0,,1769118420.919,,"{""unknown"": ""Architecture decision needed: Should findings/unknowns be moved to git notes (refs/notes/empirica/findings/{id}) for full reconstructability? Or should SQLite be synced separately (encrypted rsync, Doppler, etc.)? Trade-off: git notes scale well but are commit-attached; SQLite is self-contained but gitignored."", ""goal_id"": ""d1eededa-1f9a-4f9d-9dc4-bf8e651f109e"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1769118420.9190032}",,0.5
b922dd84-3c85-4dae-9b73-992740cff843,705cdec9-606a-49b6-9675-f4038871a9ff,4d1e018a-34c3-4be1-be11-72c8cbac8060,,"Multi-AI git notes conflicts: What happens when two AIs write to the same git notes ref simultaneously? Does git handle merge, or do we need coordination?",0,,1769120757.79041,,"{""unknown"": ""Multi-AI git notes conflicts: What happens when two AIs write to the same git notes ref simultaneously? Does git handle merge, or do we need coordination?"", ""goal_id"": ""4d1e018a-34c3-4be1-be11-72c8cbac8060"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1769120757.7904122}",,0.5
66c5d993-dae2-414a-9a19-4eb12a03b3ec,d9824571-6f68-4bc8-8809-0391c5a6da1a,e86fea59-aad2-4f84-819f-d2da926fc74e,,"Claude Code TUI displays 'PreToolUse:Bash hook error' even when hook outputs valid JSON with suppressOutput:true and command succeeds. Need to investigate if this is: (1) TUI bug we should report, (2) output format issue, (3) timing issue where TUI renders before parsing response. The hook IS working (commands execute), but display is misleading.",1,"Mirrored from project_unknowns resolution",1769174576.92869,1769703757.042,"{""unknown"": ""Claude Code TUI displays 'PreToolUse:Bash hook error' even when hook outputs valid JSON with suppressOutput:true and command succeeds. Need to investigate if this is: (1) TUI bug we should report, (2) output format issue, (3) timing issue where TUI renders before parsing response. The hook IS working (commands execute), but display is misleading."", ""goal_id"": ""e86fea59-aad2-4f84-819f-d2da926fc74e"", ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1769174576.9286935}",,0.8
